,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,
2021-05-29 08:30:00,0.6892609036157261,360.54975163386416,108.55504170878089,5.559723145135524,1.004136216015906,422.1666666666667,59.68314415560876,5.88509585747111,0.9636035416109582,368.56666666666666,14.433559219187245,7.397853805669262,0.9511548200686074,349.3210402843999,-30.595720024700768,8.219638459817741
2021-05-29 08:45:00,0.6893560268094197,356.6244864515079,109.08337815638276,5.687227655653478,1.0041384279104415,420.8888888888889,59.86372073943349,5.921660744723993,0.9636025545606239,366.9555555555556,14.719047270927092,7.464788728884906,0.9511595537140807,354.80916204847284,-31.648167011295385,7.959798343856873
2021-05-29 09:00:00,0.6894510957384165,355.1758743286133,109.2843078035877,5.735899430131457,1.0041406389388519,421.9166666666667,59.71867709153919,5.8922519902942065,0.963601567444124,367.75,14.579500050156355,7.431679315020087,0.9511642761589643,356.5220928815455,-31.970321178011403,7.881267383572445
2021-05-29 09:15:00,0.6895461104158084,355.1758743286133,109.28903951535173,5.7366928774760195,1.004142849725988,421.9166666666667,59.718836994524025,5.892268053906037,0.9636005802614136,367.75,14.580531170458798,7.431686300776714,0.9511689874032484,356.5220928815455,-31.970755678814584,7.881305715325312
2021-05-29 09:30:00,0.6896410708547427,355.75897679184425,109.21456811593575,5.7181326995982635,1.0041450596447037,418.6666666666667,60.18059524741492,5.986094436285729,0.9635995930125897,363.1666666666667,15.401054677049558,7.625864336297545,0.9511736874469232,373.6055253471424,-35.01839783212104,7.158038950335337
2021-05-29 09:45:00,0.6897359770683184,354.76031903139096,109.35509254110934,5.752133185705947,1.0041472693324978,417.22222222222223,60.38821994756474,6.028529893449474,0.9635986056977214,362.35555555555555,15.54927112167286,7.661032567544944,0.9511783762899797,374.5571850878481,-35.18042553515141,7.120768858174195
2021-05-29 10:00:00,0.6898308290696399,356.5183756670614,109.12119803991588,5.694648411153494,1.0041494785502254,419.0,60.13324376019573,5.976401994631507,0.9635976183167845,361.4,15.72454647092141,7.702778131889916,0.9511830539324079,374.6917127970776,-35.2036526351968,7.115553503539494
2021-05-29 10:15:00,0.6899256268717697,356.5183756670614,109.12588075395638,5.695433915342114,1.004151686912425,419.0,60.13340436699906,5.976418256980218,0.9635966308698122,361.4,15.725578842694759,7.7027853811757945,0.9511877203741987,374.6917127970776,-35.204106077181784,7.11558777298566
2021-05-29 10:30:00,0.6900203704877842,352.46843631931995,109.68397129824962,5.8318758903004655,1.0041538950890068,409.8,61.47782280722311,6.253881249344224,0.9635956433568723,374.8666666666667,13.352949191443756,7.144722124715094,0.9511923756153422,378.72558419221366,-35.87995592266682,6.9608846484299365
2021-05-29 10:45:00,0.6901150599307445,354.08277646956907,109.46657493159678,5.778017351157222,1.0041561025340544,406.5,61.97499486121419,6.358175917847197,0.9635946557779562,375.8666666666667,13.184501341576798,7.105748076194999,0.9511970196558304,379.84517518419585,-36.06532622589485,6.918872614172255
2021-05-29 11:00:00,0.6902096952136997,353.5154821002294,109.54912820406317,5.797935251111584,1.0041583094268165,403.3636363636364,62.45506178869092,6.459754535805511,0.9635936681331148,375.93333333333334,13.174264960765285,7.103167493331747,0.9512016524956529,380.7786671258266,-36.219131478020344,6.884141836240976
2021-05-29 11:15:00,0.6903042763496775,353.5154821002294,109.55384341955002,5.79873273022896,1.0041605158902147,403.3636363636364,62.4552282431,6.459772083633352,0.9635926804224206,375.93333333333334,13.175295103787882,7.103174186300442,0.9512062741347999,380.7786671258266,-36.219592974984735,6.8841746640544486
2021-05-29 11:30:00,0.6903988033517148,347.62157252577487,110.38255970249571,6.004060692047663,1.0041627219145335,400.6666666666667,62.87407399393995,6.549096263614872,0.9635916926458927,378.4,12.762255172367084,7.008444142229659,0.9512108845732627,385.0026391901959,-36.90464112524445,6.730156642632818
2021-05-29 11:45:00,0.6904932762327967,346.4933942711872,110.54832145668708,6.045285187143117,1.0041649271702748,397.77777777777777,63.32901342571007,6.646861748287985,0.963590704803533,382.7111111111111,12.052410709611209,6.847401457943464,0.9512154838110328,385.32209244888935,-36.956271512491924,6.718750413145558
2021-05-29 12:00:00,0.6905876950059411,346.64385002703705,110.53162653793552,6.0407026331219775,1.0041671320515342,400.1666666666667,62.95264950451168,6.565893635740028,0.9635897168953734,384.55,11.755068098476585,6.78041056402456,0.9512200718481009,385.4055458479495,-36.970090966735,6.715798955240086
2021-05-29 12:15:00,0.6906820596841206,346.64385002703705,110.53645005768895,6.041531141946459,1.0041693365265658,400.1666666666667,62.952816853194776,6.565911441033195,0.9635887289214911,384.55,11.756097073198852,6.780416960477152,0.9512246486844559,385.4055458479495,-36.97055917052022,6.715830661185867
2021-05-29 12:30:00,0.6907763702803129,347.55328959803427,110.41150483854713,6.0097910350835,1.0041715401612492,428.8333333333333,58.76178827012963,5.700067311560848,0.9635877408818977,393.73333333333335,10.308779917540228,6.460221344010313,0.9512292143200899,387.03667943617876,-37.23084713023305,6.657952446893759
2021-05-29 12:45:00,0.6908706268074809,350.8594798212466,109.95016145429969,5.894412032452131,1.004173743609823,431.3333333333333,58.42284244102125,5.632865070251099,0.963586752776687,391.9111111111111,10.591801057835951,6.521920423457728,0.9512337687549939,387.3205627241945,-37.27631377826238,6.647982176397672
2021-05-29 13:00:00,0.6909648292785854,351.3941757078093,109.88031278134257,5.876743260524454,1.0041759462131894,426.5,59.08218208875496,5.763933534023635,0.963585764605788,390.48333333333335,10.815620442052236,6.570889750636349,0.9512383119891583,388.1564625509424,-37.40889474252266,6.61869499011522
2021-05-29 13:15:00,0.691058977706548,351.3941757078093,109.88502046768002,5.877546989206103,1.0041781484579768,426.5,59.082338511635484,5.763949136092571,0.9635847763693116,390.48333333333335,10.816648697568581,6.570895956774215,0.9512428440225742,388.1564625509424,-37.409368120054545,6.618725923150292
