,PSP,PSP,PSP,PSP,PSP,PSP,SOHO,SOHO,SOHO,SOHO,SOHO,SOHO,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,STEREO-A,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter,Solar Orbiter
,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error,Flux,Uncertainty,r_dist,vsw,foot_long,foot_long_error
Time,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 01:00:00,0.016702707096313437,0.007981274168317516,,,,,1.6733333269755046,0.023428363308625622,,,,,0.006027707209189733,0.004500295470158259,,,,,0.0032285260657469433,0.0032285260657469433,,,,
2021-05-29 01:15:00,0.6973594967586298,0.07559020559613903,,,,,3.053999996185303,0.03433555255315872,,,,,0.013279881949226061,0.011039714763561885,,,,,0.007819899482031663,0.007819899482031663,,,,
2021-05-29 01:30:00,2.4546905480325223,0.1700903058052063,,,,,3.4439999580383303,0.03766723051405825,,,,,0.013261700794100762,0.010320067529877026,,,,,0.006425842332343261,0.006425842332343261,,,,
2021-05-29 01:45:00,2.622312477727731,0.17483441829681395,,,,,3.332000001271566,0.03672665344458912,,,,,0.019289392108718554,0.015644043187300363,,,,,0.0082707142457366,0.0082707142457366,,,,
2021-05-29 02:00:00,0.6831174905101458,0.10039352489014466,,,,,3.3519999980926514,0.03702712270042109,,,,,0.02050850267211596,0.015326622997721036,,,,,0.005057793048520883,0.005057793048520883,,,,
2021-05-29 02:15:00,1.1700444519519806,0.13172531127929688,,,,,3.1246667226155598,0.0351812862664459,,,,,0.050661003962159154,0.02687111496925354,,,,,0.005057793048520883,0.005057793048520883,,,,
2021-05-29 02:30:00,0.9817258397738139,0.12206682438651721,,,,,2.7946666558583577,0.032366031982192275,,,,,0.055510624498128894,0.029502160102128982,,,,,0.005508607812225818,0.005508607812225818,,,,
2021-05-29 02:45:00,1.331256452202797,0.13833745171626408,,,,,2.672000010808309,0.03106642853139812,,,,,0.012063254043459893,0.010650004322330157,,,,,0.005529414427777131,0.005529414427777131,,,,
2021-05-29 03:00:00,0.9932928542296092,0.1215352954963843,,,,,2.575333293279012,0.030324062306599908,,,,,0.038580447311202686,0.02420858529706796,,,,,0.005519010995825132,0.005519010995825132,,,,
2021-05-29 03:15:00,0.8739045202732086,0.11500160793463389,,,,,2.3819999853769938,0.028787516609681887,,,,,0.06395212461551031,0.032953906804323196,,,,,0.00506299485762914,0.00506299485762914,,,,
